pcap,window_start,src,flows_total,pkts_out,pkts_in,bytes_out,bytes_in,tcp_flows,udp_flows,unique_dst_ports,unique_dst_ips,mean_flow_duration,p95_flow_duration,mean_packets_per_flow,p95_packets_per_flow,syn_count,rst_count,entropy_dst_port,entropy_dst_ip,rst_per_syn,label
i_benign.pcap,1769611356.0,134.209.142.165,1,0,9,0,11972,0,1,1,1,2.4337260723114014,2.4337260723114014,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,138.68.192.112,1,0,5,0,370,1,0,1,1,3.7343590259552,3.7343590259552,5.0,5.0,5,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,138.68.196.157,1,0,4,0,296,1,0,1,1,2.9352779388427734,2.9352779388427734,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,138.68.196.61,1,0,9,0,11957,0,1,1,1,2.7538058757781982,2.7538058757781982,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,139.59.51.214,1,0,4,0,296,1,0,1,1,3.068579912185669,3.068579912185669,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,142.250.74.1,1,1,1,66,54,1,0,1,1,0.040632009506225586,0.040632009506225586,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,142.251.38.110,1,1,1,66,54,1,0,1,1,0.0403439998626709,0.0403439998626709,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,146.190.189.187,1,0,4,0,296,1,0,1,1,2.77038311958313,2.77038311958313,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,146.190.202.246,1,0,5,0,370,1,0,1,1,3.610852003097534,3.610852003097534,5.0,5.0,5,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,151.101.129.91,1,21,23,26766,1782,1,0,1,1,13.871157884597778,13.871157884597778,44.0,44.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,152.42.151.207,1,0,9,0,11965,0,1,1,1,2.637010097503662,2.637010097503662,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,157.230.194.74,1,0,4,0,296,1,0,1,1,3.063293218612671,3.063293218612671,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,159.223.247.40,1,0,4,0,296,1,0,1,1,2.8529748916625977,2.8529748916625977,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,159.89.216.216,1,0,4,0,296,1,0,1,1,2.9347808361053467,2.9347808361053467,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.217.21.174,1,1,1,66,54,1,0,1,1,0.04106903076171875,0.04106903076171875,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.232.151.190,1,0,4,0,296,1,0,1,1,2.852513074874878,2.852513074874878,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.232.216.172,1,0,4,0,296,1,0,1,1,2.852752923965454,2.852752923965454,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.233.17.238,1,0,4,0,296,1,0,1,1,2.9393739700317383,2.9393739700317383,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.233.172.24,1,0,4,0,296,1,0,1,1,2.8533008098602295,2.8533008098602295,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.233.201.141,1,0,5,0,370,1,0,1,1,3.768907070159912,3.768907070159912,5.0,5.0,5,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.233.45.245,1,0,4,0,296,1,0,1,1,2.939157009124756,2.939157009124756,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.233.61.34,1,0,4,0,296,1,0,1,1,2.933382987976074,2.933382987976074,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.234.163.84,1,0,4,0,296,1,0,1,1,2.9575021266937256,2.9575021266937256,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.234.176.16,1,0,4,0,296,1,0,1,1,3.070005178451538,3.070005178451538,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.234.176.245,1,0,4,0,296,1,0,1,1,2.934407949447632,2.934407949447632,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.234.185.67,1,0,9,0,11955,0,1,1,1,2.9373199939727783,2.9373199939727783,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.235.151.208,1,0,9,0,11975,0,1,1,1,2.636981964111328,2.636981964111328,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.236.110.208,1,0,9,0,11898,0,1,1,1,2.8516440391540527,2.8516440391540527,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.236.200.95,1,0,4,0,296,1,0,1,1,2.9341988563537598,2.9341988563537598,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.236.214.135,1,0,5,0,370,1,0,1,1,3.734363079071045,3.734363079071045,5.0,5.0,5,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.236.35.88,1,0,4,0,296,1,0,1,1,2.9354491233825684,2.9354491233825684,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.237.54.216,1,0,4,0,296,1,0,1,1,2.9899818897247314,2.9899818897247314,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.237.54.243,1,0,5,0,370,1,0,1,1,3.734355926513672,3.734355926513672,5.0,5.0,5,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.238.218.16,1,0,9,0,11961,0,1,1,1,2.8520450592041016,2.8520450592041016,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.238.229.50,1,0,9,0,11898,0,1,1,1,2.9318978786468506,2.9318978786468506,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,172.238.64.89,1,0,9,0,11898,0,1,1,1,2.7220399379730225,2.7220399379730225,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,174.138.98.1,1,0,9,0,11952,0,1,1,1,2.8524270057678223,2.8524270057678223,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,178.79.132.246,1,0,4,0,296,1,0,1,1,2.9339799880981445,2.9339799880981445,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,18.239.36.75,1,5,29,706,21546,1,0,1,1,58.407052993774414,58.407052993774414,34.0,34.0,0,1,-0.0,-0.0,1.0,0
i_benign.pcap,1769611356.0,185.10.58.238,1,0,9,0,11938,0,1,1,1,2.9323370456695557,2.9323370456695557,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,185.222.106.47,1,0,9,0,11944,0,1,1,1,3.0699222087860107,3.0699222087860107,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611356.0,192.168.1.45,15,83,1,50877,74,11,4,7,15,3.05855278968811,3.7499215126037595,5.6,9.0,45,1,2.6892464285091577,3.906890595608518,0.021739130434782608,0
i_benign.pcap,1769611359.0,104.18.26.48,1,42,31,3985,23919,1,0,1,1,54.73709011077881,54.73709011077881,73.0,73.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611359.0,192.168.1.64,1,19,19,16820,11458,0,1,1,1,0.37007999420166016,0.37007999420166016,38.0,38.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611368.0,107.155.53.220,1,1,2,78,144,1,0,1,1,0.02653813362121582,0.02653813362121582,3.0,3.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611368.0,17.253.38.249,1,21,19,13869,10632,0,1,1,1,0.3982059955596924,0.3982059955596924,40.0,40.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611368.0,192.168.1.1,2,4,0,344,0,0,2,2,1,4.0962889194488525,4.096491479873658,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611371.0,104.18.26.48,3,26,27,9942,10285,3,0,3,1,3.6441986560821533,9.155996990203857,17.666666666666668,23.2,6,0,1.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611371.0,104.18.27.48,1,6,7,2291,2590,1,0,1,1,0.3885231018066406,0.3885231018066406,13.0,13.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611371.0,142.250.74.14,1,15,13,13661,5704,0,1,1,1,1.4041728973388672,1.4041728973388672,28.0,28.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611371.0,151.101.131.42,2,18,24,5226,15044,1,1,2,1,2.2904624938964844,3.8328442573547363,21.0,33.6,2,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611371.0,172.217.19.228,1,37,31,12882,15981,0,1,1,1,28.757591009140015,28.757591009140015,68.0,68.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611371.0,192.168.1.1,16,16,16,2362,1268,0,16,16,1,0.03977625072002411,0.05871570110321045,2.0,2.0,0,0,4.0,-0.0,0.0,0
i_benign.pcap,1769611371.0,192.168.1.64,2,38,2,35032,148,2,0,1,1,193.9444375038147,193.94466388225555,20.0,20.0,4,2,-0.0,-0.0,0.4,0
i_benign.pcap,1769611374.0,192.168.1.64,3,135,137,18499,126536,2,1,1,3,97.74996105829875,259.19503777027126,90.66666666666667,199.0,0,0,-0.0,1.584962500721156,0.0,0
i_benign.pcap,1769611377.0,142.250.74.14,1,22,21,24710,7105,0,1,1,1,0.2947731018066406,0.2947731018066406,43.0,43.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611377.0,142.251.142.227,1,9,7,7723,4361,0,1,1,1,0.12584900856018066,0.12584900856018066,16.0,16.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611377.0,142.251.142.238,1,21,20,22850,8951,0,1,1,1,0.23032903671264648,0.23032903671264648,41.0,41.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611377.0,172.217.19.227,1,22,21,25755,6310,0,1,1,1,0.1360630989074707,0.1360630989074707,43.0,43.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611377.0,192.168.1.1,16,16,16,1895,1332,0,16,16,1,0.029063761234283447,0.03877979516983032,2.0,2.0,0,0,4.0,-0.0,0.0,0
i_benign.pcap,1769611377.0,192.168.1.64,5,86,44,54980,25407,4,1,1,3,75.38296542167663,191.002273273468,26.0,31.0,8,2,-0.0,1.5219280948873621,0.2222222222222222,0
i_benign.pcap,1769611380.0,142.250.74.106,1,14,10,10302,6666,0,1,1,1,0.18411993980407715,0.18411993980407715,24.0,24.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611380.0,142.250.74.110,2,47,50,38872,32568,0,2,2,1,10.745221972465515,20.212726175785065,48.5,54.35,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611380.0,142.251.142.234,1,16,18,11463,13626,0,1,1,1,0.45659303665161133,0.45659303665161133,34.0,34.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611380.0,172.217.19.246,1,11,9,7496,2936,1,0,1,1,0.3284280300140381,0.3284280300140381,20.0,20.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611380.0,192.168.1.1,14,14,14,2282,1118,0,14,14,1,0.043405396597726006,0.08542747497558593,2.0,2.0,0,0,3.8073549220576055,-0.0,0.0,0
i_benign.pcap,1769611380.0,192.168.1.64,2,42,42,18262,36652,1,1,1,2,0.9371218681335449,1.6208150148391722,42.0,42.0,2,0,-0.0,1.0,0.0,0
i_benign.pcap,1769611380.0,192.168.1.77,1,23,17,5896,9403,0,1,1,1,10.71011996269226,10.71011996269226,40.0,40.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611383.0,142.250.74.99,1,7,6,4214,3017,0,1,1,1,0.15262198448181152,0.15262198448181152,13.0,13.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611383.0,172.217.19.227,1,7,6,4208,3023,0,1,1,1,0.16109395027160645,0.16109395027160645,13.0,13.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611383.0,192.168.1.1,4,4,4,479,298,0,4,4,1,0.03188145160675049,0.03402974605560303,2.0,2.0,0,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611389.0,184.51.252.211,1,3,3,222,174,1,0,1,1,24.951180934906006,24.951180934906006,6.0,6.0,0,1,-0.0,-0.0,1.0,0
i_benign.pcap,1769611395.0,17.248.214.69,2,39,39,12624,10274,2,0,2,1,18.518772959709167,32.062046754360196,39.0,46.2,6,8,1.0,-0.0,1.1428571428571428,0
i_benign.pcap,1769611395.0,17.57.146.140,1,4,4,693,4912,1,0,1,1,0.2918710708618164,0.2918710708618164,8.0,8.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611398.0,108.177.14.188,1,6,5,2210,406,1,0,1,1,12.21660590171814,12.21660590171814,11.0,11.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611398.0,142.251.142.228,2,26,27,16071,10775,1,1,2,1,5.446214556694031,10.041290175914764,26.5,32.35,2,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611398.0,17.253.38.249,1,21,21,13766,10786,0,1,1,1,0.4280130863189697,0.4280130863189697,42.0,42.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611398.0,192.168.1.1,1,1,1,90,74,0,1,1,1,0.029056072235107422,0.029056072235107422,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611401.0,108.177.14.188,1,1,1,66,54,1,0,1,1,0.034581899642944336,0.034581899642944336,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611401.0,142.250.74.1,1,2,3,132,186,1,0,1,1,12.431200981140137,12.431200981140137,5.0,5.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611401.0,142.250.74.106,1,24,17,12033,6452,0,1,1,1,2.076611042022705,2.076611042022705,41.0,41.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611401.0,142.250.74.110,1,19,17,10680,8701,1,0,1,1,13.865187168121338,13.865187168121338,36.0,36.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611401.0,142.251.142.228,3,62,54,57961,25894,0,3,3,1,0.1811534563700358,0.18945090770721434,38.666666666666664,63.199999999999996,0,0,1.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611401.0,142.251.38.110,1,2,3,132,186,1,0,1,1,12.429111003875732,12.429111003875732,5.0,5.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611401.0,151.101.1.140,4,77,76,75052,38815,0,4,4,1,8.63954508304596,26.2724488377571,38.25,48.949999999999996,0,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611401.0,151.101.193.140,1,37,36,32107,7696,1,0,1,1,14.282066822052002,14.282066822052002,73.0,73.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611401.0,151.101.65.140,2,35,32,35336,15224,0,2,2,1,0.1416109800338745,0.15362952947616576,33.5,41.15,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611401.0,172.217.21.174,1,2,3,132,186,1,0,1,1,12.430467128753662,12.430467128753662,5.0,5.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611401.0,192.168.1.1,30,30,30,4728,2376,0,30,30,1,0.031598901748657225,0.057391417026519745,2.0,2.0,0,0,4.906890595608519,-0.0,0.0,0
i_benign.pcap,1769611401.0,192.168.1.64,8,162,90,102386,61648,6,2,1,5,108.97938817739487,195.33701790571212,31.5,58.199999999999996,12,4,-0.0,2.0,0.3076923076923077,0
i_benign.pcap,1769611404.0,151.101.65.140,1,18,17,7082,3953,1,0,1,1,10.643908023834229,10.643908023834229,35.0,35.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611407.0,192.168.1.1,1,1,0,59,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611410.0,17.248.214.67,1,16,17,5955,4787,1,0,1,1,2.3244829177856445,2.3244829177856445,33.0,33.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611410.0,185.211.245.131,1,2,3,1116,502,1,0,1,1,0.05116009712219238,0.05116009712219238,5.0,5.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611410.0,192.168.1.1,4,4,4,705,320,0,4,4,1,0.03815007209777832,0.05990114212036133,2.0,2.0,0,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611410.0,192.168.1.64,1,20,16,7542,7002,0,1,1,1,0.37653493881225586,0.37653493881225586,36.0,36.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611413.0,104.18.26.48,2,2,4,132,264,2,0,2,1,0.04870402812957764,0.050767719745635986,3.0,3.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611413.0,104.18.27.48,1,1,2,66,132,1,0,1,1,0.047363996505737305,0.047363996505737305,3.0,3.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611413.0,142.251.38.110,1,5,6,1502,825,1,0,1,1,0.16822409629821777,0.16822409629821777,11.0,11.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611413.0,151.101.129.91,1,3,2,222,120,1,0,1,1,0.06759190559387207,0.06759190559387207,5.0,5.0,0,1,-0.0,-0.0,1.0,0
i_benign.pcap,1769611413.0,151.101.131.42,1,3,2,222,120,1,0,1,1,0.059226036071777344,0.059226036071777344,5.0,5.0,0,1,-0.0,-0.0,1.0,0
i_benign.pcap,1769611413.0,17.248.214.69,1,38,44,26211,10330,1,0,1,1,52.9380669593811,52.9380669593811,82.0,82.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611413.0,172.217.19.246,1,1,2,66,132,1,0,1,1,0.04320406913757324,0.04320406913757324,3.0,3.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611413.0,192.168.1.1,4,4,4,634,322,0,4,4,1,0.038289427757263184,0.0437751293182373,2.0,2.0,0,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611413.0,192.168.1.64,6,81,6,79456,428,6,0,1,3,124.15632983048756,198.0945355296135,14.5,20.75,8,4,-0.0,1.2516291673878228,0.4444444444444444,0
i_benign.pcap,1769611416.0,13.107.213.53,1,18,21,11471,4207,1,0,1,1,0.801239013671875,0.801239013671875,39.0,39.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611416.0,13.107.5.93,1,21,24,10814,5318,1,0,1,1,0.9426000118255615,0.9426000118255615,45.0,45.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611416.0,151.101.3.6,1,19,14,19362,6303,0,1,1,1,0.25043702125549316,0.25043702125549316,33.0,33.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611416.0,17.248.214.69,1,12,12,7606,3095,1,0,1,1,0.3621399402618408,0.3621399402618408,24.0,24.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611416.0,192.168.1.1,6,6,6,1465,498,0,6,6,1,0.05665910243988037,0.08206462860107422,2.0,2.0,0,0,2.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611416.0,192.168.1.64,2,43,41,8215,26230,2,0,1,1,0.64638352394104,0.6549736738204956,42.0,44.7,4,1,-0.0,-0.0,0.2,0
i_benign.pcap,1769611419.0,151.101.3.6,1,21,21,24217,7726,0,1,1,1,0.12123298645019531,0.12123298645019531,42.0,42.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611419.0,16.170.124.74,2,15,18,8637,4958,2,0,2,1,0.2592949867248535,0.2676370859146118,16.5,17.85,4,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611419.0,192.168.1.1,12,12,12,2103,1010,0,12,12,1,0.033564984798431396,0.04089698791503906,2.0,2.0,0,0,3.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611422.0,192.168.1.1,3,3,3,879,260,0,3,3,1,0.031183719635009766,0.03257410526275635,2.0,2.0,0,0,1.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611422.0,192.168.1.64,3,338,497,38073,697938,3,0,1,3,41.15116397539774,110.38464038372038,278.3333333333333,723.4,5,1,-0.0,1.584962500721156,0.16666666666666666,0
i_benign.pcap,1769611425.0,108.177.14.95,1,21,22,19849,6546,0,1,1,1,0.16920709609985352,0.16920709609985352,43.0,43.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611425.0,192.168.1.77,1,3,2,389,839,0,1,1,1,0.06331300735473633,0.06331300735473633,5.0,5.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611428.0,151.101.193.140,1,14,14,5055,10256,1,0,1,1,0.6162409782409668,0.6162409782409668,28.0,28.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611428.0,17.253.38.249,1,26,21,19337,11327,0,1,1,1,0.4078798294067383,0.4078798294067383,47.0,47.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611428.0,192.168.1.1,2,2,2,327,170,0,2,2,1,0.030542492866516113,0.031391680240631104,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611428.0,192.168.1.64,1,17,19,7013,2601,1,0,1,1,0.40457797050476074,0.40457797050476074,36.0,36.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611431.0,104.19.145.37,1,7,9,4161,1480,1,0,1,1,0.3828599452972412,0.3828599452972412,16.0,16.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611431.0,172.64.151.12,1,10,14,4968,1954,1,0,1,1,1.698754072189331,1.698754072189331,24.0,24.0,3,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611431.0,192.168.1.1,3,3,3,419,227,0,3,3,1,0.05130267143249512,0.053429698944091795,2.0,2.0,0,0,1.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611431.0,192.168.1.64,1,23,18,4615,7373,1,0,1,1,30.438984870910645,30.438984870910645,41.0,41.0,3,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611434.0,104.16.191.158,1,19,22,26754,2307,1,0,1,1,0.2434520721435547,0.2434520721435547,41.0,41.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611434.0,104.18.27.48,2,18,23,7405,8210,2,0,2,1,0.9492460489273071,1.3246496319770813,20.5,26.349999999999998,5,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611434.0,104.18.36.244,1,9,10,5335,1525,1,0,1,1,0.34399986267089844,0.34399986267089844,19.0,19.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611434.0,104.19.144.37,3,21,29,12483,4572,3,0,3,1,0.3814512888590495,0.3875548839569092,16.666666666666668,17.0,6,0,1.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611434.0,104.19.145.37,1,7,9,4161,1480,1,0,1,1,0.3702099323272705,0.3702099323272705,16.0,16.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611434.0,151.101.1.140,1,88,98,38416,70487,0,1,1,1,292.7467589378357,292.7467589378357,186.0,186.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611434.0,192.168.1.1,3,3,3,370,236,0,3,3,1,0.016886393229166668,0.043922448158264155,2.0,2.0,0,0,1.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611434.0,192.168.1.64,2,30,17,26024,5494,1,1,1,2,97.73973202705383,178.19250216484068,23.5,26.65,2,1,-0.0,1.0,0.3333333333333333,0
i_benign.pcap,1769611437.0,104.16.32.241,4,33,41,22853,5861,4,0,4,1,0.2694762945175171,0.296430242061615,18.5,23.799999999999997,8,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611437.0,104.19.145.37,1,8,9,4465,1376,1,0,1,1,0.4402201175689697,0.4402201175689697,17.0,17.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611440.0,192.168.1.1,2,2,2,229,156,0,2,2,1,0.08307206630706787,0.09167605638504028,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611440.0,192.168.1.64,2,28,28,8150,11122,1,1,1,2,17.776559948921204,33.357376182079314,28.0,37.0,2,1,-0.0,1.0,0.3333333333333333,0
i_benign.pcap,1769611443.0,192.168.1.1,2,2,2,308,176,0,2,2,1,0.030543088912963867,0.03117222785949707,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611443.0,192.168.1.64,2,38,2,38418,148,2,0,1,1,174.31090009212494,176.42649406194687,20.0,20.0,4,2,-0.0,-0.0,0.4,0
i_benign.pcap,1769611446.0,108.177.14.188,1,1,1,66,54,1,0,1,1,0.034732818603515625,0.034732818603515625,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611446.0,149.154.167.41,1,5,8,984,941,1,0,1,1,0.38274097442626953,0.38274097442626953,13.0,13.0,3,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611446.0,17.57.145.38,1,18,9,1993,22634,1,0,1,1,4.3077709674835205,4.3077709674835205,27.0,27.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611449.0,151.101.193.140,3,40,34,19214,23626,3,0,3,1,0.15893069903055826,0.18569340705871581,24.666666666666668,42.9,6,3,1.584962500721156,-0.0,0.42857142857142855,0
i_benign.pcap,1769611449.0,17.57.146.140,1,17,11,23210,790,1,0,1,1,0.21272993087768555,0.21272993087768555,28.0,28.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611449.0,192.168.1.1,2,2,2,366,174,0,2,2,1,0.03168153762817383,0.03188366889953613,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611455.0,17.171.47.23,1,18,18,17255,5153,1,0,1,1,30.758522987365723,30.758522987365723,36.0,36.0,2,2,-0.0,-0.0,0.6666666666666666,0
i_benign.pcap,1769611455.0,192.168.1.1,5,5,5,725,416,0,5,5,1,0.031603431701660155,0.03430542945861816,2.0,2.0,0,0,2.321928094887362,-0.0,0.0,0
i_benign.pcap,1769611455.0,192.168.1.64,1,9,11,5843,5370,0,1,1,1,0.15420103073120117,0.15420103073120117,20.0,20.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611458.0,17.253.38.249,1,28,19,18339,9508,0,1,1,1,0.9500248432159424,0.9500248432159424,47.0,47.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611458.0,185.211.245.131,1,5,5,2790,1090,1,0,1,1,0.11568212509155273,0.11568212509155273,10.0,10.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611458.0,192.168.1.63,1,12,14,2687,8786,1,0,1,1,0.3069608211517334,0.3069608211517334,26.0,26.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611461.0,17.248.214.69,1,2,3,132,222,1,0,1,1,0.04385209083557129,0.04385209083557129,5.0,5.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611461.0,192.168.1.1,1,1,1,212,100,0,1,1,1,0.032141923904418945,0.032141923904418945,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611461.0,192.168.1.64,1,18,17,4179,8511,1,0,1,1,0.5729689598083496,0.5729689598083496,35.0,35.0,2,1,-0.0,-0.0,0.3333333333333333,0
